AgentID,C4,C5,experiment,in_degree,max_od
38,0.125,0.15000000000000002,49,0,5
39,0.125,0.15000000000000002,49,1,5
40,0.125,0.15000000000000002,49,3,5
41,0.125,0.15000000000000002,49,0,5
42,0.125,0.15000000000000002,49,1,5
43,0.125,0.15000000000000002,49,1,5
44,0.125,0.15000000000000002,49,3,5
45,0.125,0.15000000000000002,49,0,5
46,0.125,0.15000000000000002,49,3,5
47,0.125,0.15000000000000002,49,7,5
48,0.125,0.15000000000000002,49,0,5
49,0.125,0.15000000000000002,49,0,5
0,0.125,0.15000000000000002,50,0,6
1,0.125,0.15000000000000002,50,7,6
2,0.125,0.15000000000000002,50,17,6
3,0.125,0.15000000000000002,50,5,6
4,0.125,0.15000000000000002,50,0,6
5,0.125,0.15000000000000002,50,11,6
6,0.125,0.15000000000000002,50,7,6
7,0.125,0.15000000000000002,50,7,6
8,0.125,0.15000000000000002,50,5,6
9,0.125,0.15000000000000002,50,8,6
10,0.125,0.15000000000000002,50,5,6
11,0.125,0.15000000000000002,50,1,6
12,0.125,0.15000000000000002,50,10,6
13,0.125,0.15000000000000002,50,0,6
14,0.125,0.15000000000000002,50,15,6
15,0.125,0.15000000000000002,50,7,6
16,0.125,0.15000000000000002,50,1,6
17,0.125,0.15000000000000002,50,6,6
18,0.125,0.15000000000000002,50,5,6
19,0.125,0.15000000000000002,50,2,6
20,0.125,0.15000000000000002,50,17,6
21,0.125,0.15000000000000002,50,0,6
22,0.125,0.15000000000000002,50,4,6
23,0.125,0.15000000000000002,50,0,6
24,0.125,0.15000000000000002,50,0,6
25,0.125,0.15000000000000002,50,3,6
26,0.125,0.15000000000000002,50,8,6
27,0.125,0.15000000000000002,50,11,6
28,0.125,0.15000000000000002,50,10,6
29,0.125,0.15000000000000002,50,23,6
30,0.125,0.15000000000000002,50,8,6
31,0.125,0.15000000000000002,50,3,6
32,0.125,0.15000000000000002,50,3,6
33,0.125,0.15000000000000002,50,1,6
34,0.125,0.15000000000000002,50,0,6
35,0.125,0.15000000000000002,50,0,6
36,0.125,0.15000000000000002,50,1,6
37,0.125,0.15000000000000002,50,0,6
38,0.125,0.15000000000000002,50,0,6
39,0.125,0.15000000000000002,50,36,6
40,0.125,0.15000000000000002,50,5,6
41,0.125,0.15000000000000002,50,16,6
42,0.125,0.15000000000000002,50,12,6
43,0.125,0.15000000000000002,50,0,6
44,0.125,0.15000000000000002,50,1,6
45,0.125,0.15000000000000002,50,6,6
46,0.125,0.15000000000000002,50,0,6
47,0.125,0.15000000000000002,50,9,6
48,0.125,0.15000000000000002,50,3,6
49,0.125,0.15000000000000002,50,1,6
0,0.125,0.15000000000000002,51,15,7
1,0.125,0.15000000000000002,51,18,7
2,0.125,0.15000000000000002,51,2,7
3,0.125,0.15000000000000002,51,16,7
4,0.125,0.15000000000000002,51,28,7
5,0.125,0.15000000000000002,51,2,7
6,0.125,0.15000000000000002,51,0,7
7,0.125,0.15000000000000002,51,0,7
8,0.125,0.15000000000000002,51,0,7
9,0.125,0.15000000000000002,51,16,7
10,0.125,0.15000000000000002,51,16,7
11,0.125,0.15000000000000002,51,0,7
12,0.125,0.15000000000000002,51,1,7
13,0.125,0.15000000000000002,51,6,7
14,0.125,0.15000000000000002,51,2,7
15,0.125,0.15000000000000002,51,4,7
16,0.125,0.15000000000000002,51,1,7
17,0.125,0.15000000000000002,51,0,7
18,0.125,0.15000000000000002,51,17,7
19,0.125,0.15000000000000002,51,9,7
20,0.125,0.15000000000000002,51,0,7
21,0.125,0.15000000000000002,51,4,7
22,0.125,0.15000000000000002,51,0,7
23,0.125,0.15000000000000002,51,1,7
24,0.125,0.15000000000000002,51,0,7
25,0.125,0.15000000000000002,51,19,7
26,0.125,0.15000000000000002,51,1,7
27,0.125,0.15000000000000002,51,4,7
28,0.125,0.15000000000000002,51,1,7
29,0.125,0.15000000000000002,51,0,7
30,0.125,0.15000000000000002,51,4,7
31,0.125,0.15000000000000002,51,6,7
32,0.125,0.15000000000000002,51,0,7
33,0.125,0.15000000000000002,51,6,7
34,0.125,0.15000000000000002,51,4,7
35,0.125,0.15000000000000002,51,0,7
36,0.125,0.15000000000000002,51,3,7
37,0.125,0.15000000000000002,51,17,7
38,0.125,0.15000000000000002,51,2,7
39,0.125,0.15000000000000002,51,2,7
40,0.125,0.15000000000000002,51,1,7
41,0.125,0.15000000000000002,51,1,7
42,0.125,0.15000000000000002,51,11,7
43,0.125,0.15000000000000002,51,0,7
44,0.125,0.15000000000000002,51,1,7
45,0.125,0.15000000000000002,51,15,7
46,0.125,0.15000000000000002,51,10,7
47,0.125,0.15000000000000002,51,47,7
48,0.125,0.15000000000000002,51,35,7
49,0.125,0.15000000000000002,51,2,7
0,0.125,0.15000000000000002,52,16,8
1,0.125,0.15000000000000002,52,3,8
2,0.125,0.15000000000000002,52,10,8
3,0.125,0.15000000000000002,52,0,8
4,0.125,0.15000000000000002,52,0,8
5,0.125,0.15000000000000002,52,24,8
6,0.125,0.15000000000000002,52,8,8
7,0.125,0.15000000000000002,52,0,8
8,0.125,0.15000000000000002,52,0,8
9,0.125,0.15000000000000002,52,13,8
10,0.125,0.15000000000000002,52,7,8
11,0.125,0.15000000000000002,52,0,8
12,0.125,0.15000000000000002,52,9,8
13,0.125,0.15000000000000002,52,6,8
14,0.125,0.15000000000000002,52,0,8
15,0.125,0.15000000000000002,52,11,8
16,0.125,0.15000000000000002,52,21,8
17,0.125,0.15000000000000002,52,2,8
18,0.125,0.15000000000000002,52,0,8
19,0.125,0.15000000000000002,52,3,8
20,0.125,0.15000000000000002,52,0,8
21,0.125,0.15000000000000002,52,42,8
22,0.125,0.15000000000000002,52,53,8
23,0.125,0.15000000000000002,52,11,8
24,0.125,0.15000000000000002,52,0,8
25,0.125,0.15000000000000002,52,1,8
26,0.125,0.15000000000000002,52,4,8
27,0.125,0.15000000000000002,52,7,8
28,0.125,0.15000000000000002,52,0,8
29,0.125,0.15000000000000002,52,9,8
30,0.125,0.15000000000000002,52,12,8
31,0.125,0.15000000000000002,52,0,8
32,0.125,0.15000000000000002,52,1,8
33,0.125,0.15000000000000002,52,2,8
34,0.125,0.15000000000000002,52,5,8
35,0.125,0.15000000000000002,52,50,8
36,0.125,0.15000000000000002,52,1,8
37,0.125,0.15000000000000002,52,0,8
38,0.125,0.15000000000000002,52,9,8
39,0.125,0.15000000000000002,52,11,8
40,0.125,0.15000000000000002,52,1,8
41,0.125,0.15000000000000002,52,4,8
42,0.125,0.15000000000000002,52,4,8
43,0.125,0.15000000000000002,52,0,8
44,0.125,0.15000000000000002,52,2,8
45,0.125,0.15000000000000002,52,12,8
46,0.125,0.15000000000000002,52,17,8
47,0.125,0.15000000000000002,52,3,8
48,0.125,0.15000000000000002,52,6,8
49,0.125,0.15000000000000002,52,0,8
0,0.125,0.15000000000000002,53,4,9
1,0.125,0.15000000000000002,53,0,9
2,0.125,0.15000000000000002,53,7,9
3,0.125,0.15000000000000002,53,1,9
4,0.125,0.15000000000000002,53,6,9
5,0.125,0.15000000000000002,53,6,9
6,0.125,0.15000000000000002,53,4,9
7,0.125,0.15000000000000002,53,0,9
8,0.125,0.15000000000000002,53,27,9
9,0.125,0.15000000000000002,53,0,9
10,0.125,0.15000000000000002,53,13,9
11,0.125,0.15000000000000002,53,3,9
12,0.125,0.15000000000000002,53,3,9
13,0.125,0.15000000000000002,53,11,9
14,0.125,0.15000000000000002,53,32,9
15,0.125,0.15000000000000002,53,19,9
16,0.125,0.15000000000000002,53,44,9
17,0.125,0.15000000000000002,53,10,9
18,0.125,0.15000000000000002,53,0,9
19,0.125,0.15000000000000002,53,0,9
20,0.125,0.15000000000000002,53,1,9
21,0.125,0.15000000000000002,53,0,9
22,0.125,0.15000000000000002,53,0,9
23,0.125,0.15000000000000002,53,1,9
24,0.125,0.15000000000000002,53,4,9
25,0.125,0.15000000000000002,53,23,9
26,0.125,0.15000000000000002,53,2,9
27,0.125,0.15000000000000002,53,34,9
28,0.125,0.15000000000000002,53,0,9
29,0.125,0.15000000000000002,53,13,9
30,0.125,0.15000000000000002,53,0,9
31,0.125,0.15000000000000002,53,2,9
32,0.125,0.15000000000000002,53,29,9
33,0.125,0.15000000000000002,53,74,9
34,0.125,0.15000000000000002,53,0,9
35,0.125,0.15000000000000002,53,0,9
36,0.125,0.15000000000000002,53,14,9
37,0.125,0.15000000000000002,53,3,9
38,0.125,0.15000000000000002,53,0,9
39,0.125,0.15000000000000002,53,1,9
40,0.125,0.15000000000000002,53,1,9
41,0.125,0.15000000000000002,53,7,9
42,0.125,0.15000000000000002,53,16,9
43,0.125,0.15000000000000002,53,9,9
44,0.125,0.15000000000000002,53,3,9
45,0.125,0.15000000000000002,53,14,9
46,0.125,0.15000000000000002,53,0,9
47,0.125,0.15000000000000002,53,2,9
48,0.125,0.15000000000000002,53,6,9
49,0.125,0.15000000000000002,53,1,9
0,0.125,0.2,54,0,4
1,0.125,0.2,54,0,4
2,0.125,0.2,54,7,4
3,0.125,0.2,54,0,4
4,0.125,0.2,54,0,4
5,0.125,0.2,54,3,4
6,0.125,0.2,54,22,4
7,0.125,0.2,54,0,4
8,0.125,0.2,54,4,4
9,0.125,0.2,54,2,4
10,0.125,0.2,54,2,4
11,0.125,0.2,54,0,4
12,0.125,0.2,54,0,4
13,0.125,0.2,54,4,4
14,0.125,0.2,54,1,4
15,0.125,0.2,54,3,4
16,0.125,0.2,54,15,4
17,0.125,0.2,54,0,4
18,0.125,0.2,54,0,4
19,0.125,0.2,54,1,4
20,0.125,0.2,54,1,4
21,0.125,0.2,54,1,4
22,0.125,0.2,54,9,4
23,0.125,0.2,54,31,4
24,0.125,0.2,54,4,4
25,0.125,0.2,54,7,4
26,0.125,0.2,54,9,4
27,0.125,0.2,54,0,4
28,0.125,0.2,54,12,4
29,0.125,0.2,54,6,4
30,0.125,0.2,54,12,4
31,0.125,0.2,54,1,4
32,0.125,0.2,54,1,4
33,0.125,0.2,54,0,4
34,0.125,0.2,54,2,4
35,0.125,0.2,54,0,4
36,0.125,0.2,54,9,4
37,0.125,0.2,54,1,4
38,0.125,0.2,54,5,4
39,0.125,0.2,54,2,4
40,0.125,0.2,54,1,4
41,0.125,0.2,54,0,4
42,0.125,0.2,54,8,4
43,0.125,0.2,54,7,4
44,0.125,0.2,54,5,4
45,0.125,0.2,54,0,4
46,0.125,0.2,54,0,4
47,0.125,0.2,54,2,4
48,0.125,0.2,54,0,4
49,0.125,0.2,54,0,4
0,0.125,0.2,55,8,5
1,0.125,0.2,55,1,5
2,0.125,0.2,55,4,5
3,0.125,0.2,55,0,5
4,0.125,0.2,55,0,5
5,0.125,0.2,55,6,5
6,0.125,0.2,55,0,5
7,0.125,0.2,55,5,5
8,0.125,0.2,55,1,5
9,0.125,0.2,55,0,5
10,0.125,0.2,55,3,5
11,0.125,0.2,55,0,5
12,0.125,0.2,55,0,5
13,0.125,0.2,55,3,5
14,0.125,0.2,55,15,5
15,0.125,0.2,55,4,5
16,0.125,0.2,55,2,5
17,0.125,0.2,55,0,5
18,0.125,0.2,55,3,5
19,0.125,0.2,55,0,5
20,0.125,0.2,55,1,5
21,0.125,0.2,55,14,5
22,0.125,0.2,55,0,5
23,0.125,0.2,55,0,5
24,0.125,0.2,55,10,5
25,0.125,0.2,55,4,5
26,0.125,0.2,55,17,5
27,0.125,0.2,55,21,5
28,0.125,0.2,55,17,5
29,0.125,0.2,55,0,5
30,0.125,0.2,55,8,5
31,0.125,0.2,55,5,5
32,0.125,0.2,55,25,5
33,0.125,0.2,55,0,5
34,0.125,0.2,55,13,5
35,0.125,0.2,55,14,5
36,0.125,0.2,55,0,5
37,0.125,0.2,55,0,5
38,0.125,0.2,55,5,5
39,0.125,0.2,55,0,5
40,0.125,0.2,55,0,5
41,0.125,0.2,55,0,5
42,0.125,0.2,55,7,5
43,0.125,0.2,55,0,5
44,0.125,0.2,55,3,5
45,0.125,0.2,55,28,5
46,0.125,0.2,55,1,5
47,0.125,0.2,55,0,5
48,0.125,0.2,55,2,5
49,0.125,0.2,55,0,5
0,0.125,0.2,56,14,6
1,0.125,0.2,56,20,6
2,0.125,0.2,56,3,6
3,0.125,0.2,56,0,6
4,0.125,0.2,56,0,6
5,0.125,0.2,56,5,6
6,0.125,0.2,56,2,6
7,0.125,0.2,56,15,6
8,0.125,0.2,56,5,6
9,0.125,0.2,56,1,6
10,0.125,0.2,56,0,6
11,0.125,0.2,56,10,6
12,0.125,0.2,56,13,6
13,0.125,0.2,56,6,6
14,0.125,0.2,56,4,6
15,0.125,0.2,56,7,6
16,0.125,0.2,56,6,6
17,0.125,0.2,56,10,6
18,0.125,0.2,56,1,6
19,0.125,0.2,56,0,6
20,0.125,0.2,56,17,6
21,0.125,0.2,56,10,6
22,0.125,0.2,56,8,6
23,0.125,0.2,56,4,6
24,0.125,0.2,56,0,6
25,0.125,0.2,56,6,6
26,0.125,0.2,56,5,6
27,0.125,0.2,56,0,6
28,0.125,0.2,56,0,6
29,0.125,0.2,56,0,6
30,0.125,0.2,56,0,6
31,0.125,0.2,56,1,6
32,0.125,0.2,56,16,6
33,0.125,0.2,56,2,6
34,0.125,0.2,56,8,6
35,0.125,0.2,56,18,6
36,0.125,0.2,56,13,6
37,0.125,0.2,56,8,6
38,0.125,0.2,56,0,6
39,0.125,0.2,56,1,6
40,0.125,0.2,56,3,6
41,0.125,0.2,56,11,6
42,0.125,0.2,56,3,6
43,0.125,0.2,56,7,6
44,0.125,0.2,56,3,6
45,0.125,0.2,56,5,6
46,0.125,0.2,56,0,6
47,0.125,0.2,56,21,6
48,0.125,0.2,56,3,6
49,0.125,0.2,56,5,6
0,0.125,0.2,57,8,7
1,0.125,0.2,57,1,7
2,0.125,0.2,57,0,7
3,0.125,0.2,57,76,7
4,0.125,0.2,57,1,7
5,0.125,0.2,57,0,7
6,0.125,0.2,57,6,7
7,0.125,0.2,57,4,7
8,0.125,0.2,57,7,7
9,0.125,0.2,57,15,7
10,0.125,0.2,57,5,7
11,0.125,0.2,57,11,7
12,0.125,0.2,57,1,7
13,0.125,0.2,57,12,7
14,0.125,0.2,57,16,7
15,0.125,0.2,57,0,7
16,0.125,0.2,57,0,7
17,0.125,0.2,57,0,7
18,0.125,0.2,57,11,7
19,0.125,0.2,57,19,7
20,0.125,0.2,57,11,7
21,0.125,0.2,57,2,7
22,0.125,0.2,57,1,7
23,0.125,0.2,57,2,7
24,0.125,0.2,57,2,7
25,0.125,0.2,57,4,7
26,0.125,0.2,57,4,7
27,0.125,0.2,57,2,7
28,0.125,0.2,57,0,7
29,0.125,0.2,57,35,7
30,0.125,0.2,57,0,7
31,0.125,0.2,57,0,7
32,0.125,0.2,57,5,7
33,0.125,0.2,57,0,7
34,0.125,0.2,57,1,7
35,0.125,0.2,57,16,7
36,0.125,0.2,57,1,7
37,0.125,0.2,57,6,7
38,0.125,0.2,57,2,7
39,0.125,0.2,57,6,7
40,0.125,0.2,57,13,7
41,0.125,0.2,57,0,7
42,0.125,0.2,57,0,7
43,0.125,0.2,57,14,7
44,0.125,0.2,57,0,7
45,0.125,0.2,57,0,7
46,0.125,0.2,57,22,7
47,0.125,0.2,57,0,7
48,0.125,0.2,57,7,7
49,0.125,0.2,57,1,7
0,0.125,0.2,58,2,8
1,0.125,0.2,58,1,8
2,0.125,0.2,58,0,8
3,0.125,0.2,58,2,8
4,0.125,0.2,58,15,8
5,0.125,0.2,58,25,8
6,0.125,0.2,58,2,8
7,0.125,0.2,58,0,8
8,0.125,0.2,58,10,8
9,0.125,0.2,58,3,8
10,0.125,0.2,58,22,8
11,0.125,0.2,58,14,8
12,0.125,0.2,58,0,8
13,0.125,0.2,58,1,8
14,0.125,0.2,58,3,8
15,0.125,0.2,58,5,8
16,0.125,0.2,58,0,8
17,0.125,0.2,58,14,8
18,0.125,0.2,58,8,8
19,0.125,0.2,58,0,8
20,0.125,0.2,58,18,8
21,0.125,0.2,58,2,8
22,0.125,0.2,58,2,8
23,0.125,0.2,58,2,8
24,0.125,0.2,58,4,8
25,0.125,0.2,58,4,8
26,0.125,0.2,58,18,8
27,0.125,0.2,58,4,8
28,0.125,0.2,58,1,8
29,0.125,0.2,58,25,8
30,0.125,0.2,58,5,8
31,0.125,0.2,58,24,8
32,0.125,0.2,58,0,8
33,0.125,0.2,58,0,8
34,0.125,0.2,58,10,8
35,0.125,0.2,58,21,8
36,0.125,0.2,58,40,8
37,0.125,0.2,58,0,8
38,0.125,0.2,58,6,8
39,0.125,0.2,58,2,8
40,0.125,0.2,58,8,8
41,0.125,0.2,58,4,8
42,0.125,0.2,58,10,8
43,0.125,0.2,58,8,8
44,0.125,0.2,58,27,8
45,0.125,0.2,58,8,8
46,0.125,0.2,58,10,8
47,0.125,0.2,58,0,8
48,0.125,0.2,58,0,8
49,0.125,0.2,58,10,8
0,0.125,0.2,59,6,9
1,0.125,0.2,59,4,9
2,0.125,0.2,59,0,9
3,0.125,0.2,59,0,9
4,0.125,0.2,59,11,9
5,0.125,0.2,59,0,9
6,0.125,0.2,59,6,9
7,0.125,0.2,59,0,9
8,0.125,0.2,59,4,9
9,0.125,0.2,59,0,9
10,0.125,0.2,59,2,9
11,0.125,0.2,59,26,9
12,0.125,0.2,59,1,9
13,0.125,0.2,59,2,9
14,0.125,0.2,59,0,9
15,0.125,0.2,59,1,9
16,0.125,0.2,59,16,9
17,0.125,0.2,59,0,9
18,0.125,0.2,59,36,9
19,0.125,0.2,59,40,9
20,0.125,0.2,59,3,9
21,0.125,0.2,59,6,9
22,0.125,0.2,59,2,9
23,0.125,0.2,59,14,9
24,0.125,0.2,59,9,9
25,0.125,0.2,59,15,9
26,0.125,0.2,59,8,9
27,0.125,0.2,59,2,9
28,0.125,0.2,59,4,9
29,0.125,0.2,59,35,9
30,0.125,0.2,59,0,9
31,0.125,0.2,59,8,9
32,0.125,0.2,59,21,9
33,0.125,0.2,59,36,9
34,0.125,0.2,59,26,9
35,0.125,0.2,59,1,9
36,0.125,0.2,59,6,9
37,0.125,0.2,59,29,9
38,0.125,0.2,59,14,9
39,0.125,0.2,59,1,9
40,0.125,0.2,59,0,9
41,0.125,0.2,59,0,9
42,0.125,0.2,59,19,9
43,0.125,0.2,59,0,9
44,0.125,0.2,59,0,9
45,0.125,0.2,59,0,9
46,0.125,0.2,59,5,9
47,0.125,0.2,59,0,9
48,0.125,0.2,59,31,9
49,0.125,0.2,59,0,9
0,0.25,0.0,60,1,4
1,0.25,0.0,60,5,4
2,0.25,0.0,60,10,4
3,0.25,0.0,60,3,4
4,0.25,0.0,60,3,4
5,0.25,0.0,60,0,4
6,0.25,0.0,60,1,4
7,0.25,0.0,60,24,4
8,0.25,0.0,60,24,4
9,0.25,0.0,60,4,4
10,0.25,0.0,60,2,4
11,0.25,0.0,60,0,4
12,0.25,0.0,60,0,4
13,0.25,0.0,60,4,4
14,0.25,0.0,60,3,4
15,0.25,0.0,60,8,4
16,0.25,0.0,60,8,4
17,0.25,0.0,60,18,4
18,0.25,0.0,60,6,4
19,0.25,0.0,60,3,4
20,0.25,0.0,60,0,4
21,0.25,0.0,60,5,4
22,0.25,0.0,60,17,4
23,0.25,0.0,60,1,4
24,0.25,0.0,60,2,4
25,0.25,0.0,60,1,4
26,0.25,0.0,60,1,4
27,0.25,0.0,60,0,4
28,0.25,0.0,60,1,4
29,0.25,0.0,60,12,4
30,0.25,0.0,60,4,4
31,0.25,0.0,60,0,4
32,0.25,0.0,60,0,4
33,0.25,0.0,60,0,4
34,0.25,0.0,60,0,4
35,0.25,0.0,60,2,4
36,0.25,0.0,60,8,4
37,0.25,0.0,60,3,4
38,0.25,0.0,60,0,4
39,0.25,0.0,60,0,4
40,0.25,0.0,60,0,4
41,0.25,0.0,60,1,4
42,0.25,0.0,60,2,4
43,0.25,0.0,60,0,4
44,0.25,0.0,60,0,4
45,0.25,0.0,60,0,4
46,0.25,0.0,60,2,4
47,0.25,0.0,60,0,4
48,0.25,0.0,60,2,4
49,0.25,0.0,60,9,4
0,0.25,0.0,61,0,5
1,0.25,0.0,61,0,5
2,0.25,0.0,61,3,5
3,0.25,0.0,61,2,5
4,0.25,0.0,61,0,5
5,0.25,0.0,61,0,5
6,0.25,0.0,61,2,5
7,0.25,0.0,61,1,5
8,0.25,0.0,61,43,5
9,0.25,0.0,61,4,5
10,0.25,0.0,61,2,5
11,0.25,0.0,61,14,5
12,0.25,0.0,61,2,5
13,0.25,0.0,61,6,5
14,0.25,0.0,61,3,5
15,0.25,0.0,61,6,5
16,0.25,0.0,61,7,5
17,0.25,0.0,61,0,5
18,0.25,0.0,61,8,5
19,0.25,0.0,61,0,5
20,0.25,0.0,61,0,5
21,0.25,0.0,61,0,5
22,0.25,0.0,61,0,5
23,0.25,0.0,61,19,5
24,0.25,0.0,61,7,5
25,0.25,0.0,61,0,5
26,0.25,0.0,61,10,5
27,0.25,0.0,61,0,5
28,0.25,0.0,61,3,5
29,0.25,0.0,61,0,5
30,0.25,0.0,61,0,5
31,0.25,0.0,61,0,5
32,0.25,0.0,61,6,5
33,0.25,0.0,61,1,5
34,0.25,0.0,61,7,5
35,0.25,0.0,61,17,5
36,0.25,0.0,61,4,5
37,0.25,0.0,61,2,5
38,0.25,0.0,61,1,5
39,0.25,0.0,61,6,5
40,0.25,0.0,61,5,5
41,0.25,0.0,61,10,5
42,0.25,0.0,61,7,5
43,0.25,0.0,61,11,5
44,0.25,0.0,61,1,5
45,0.25,0.0,61,28,5
46,0.25,0.0,61,0,5
47,0.25,0.0,61,0,5
48,0.25,0.0,61,1,5
49,0.25,0.0,61,1,5
0,0.25,0.0,62,1,6
1,0.25,0.0,62,16,6
2,0.25,0.0,62,2,6
3,0.25,0.0,62,9,6
4,0.25,0.0,62,16,6
5,0.25,0.0,62,3,6
6,0.25,0.0,62,3,6
7,0.25,0.0,62,0,6
8,0.25,0.0,62,5,6
9,0.25,0.0,62,2,6
10,0.25,0.0,62,0,6
11,0.25,0.0,62,0,6
12,0.25,0.0,62,2,6
13,0.25,0.0,62,12,6
14,0.25,0.0,62,11,6
15,0.25,0.0,62,2,6
16,0.25,0.0,62,0,6
17,0.25,0.0,62,0,6
18,0.25,0.0,62,0,6
19,0.25,0.0,62,2,6
20,0.25,0.0,62,3,6
21,0.25,0.0,62,2,6
22,0.25,0.0,62,3,6
23,0.25,0.0,62,3,6
24,0.25,0.0,62,8,6
25,0.25,0.0,62,7,6
26,0.25,0.0,62,11,6
27,0.25,0.0,62,19,6
28,0.25,0.0,62,7,6
29,0.25,0.0,62,0,6
30,0.25,0.0,62,3,6
31,0.25,0.0,62,7,6
32,0.25,0.0,62,3,6
33,0.25,0.0,62,3,6
34,0.25,0.0,62,21,6
35,0.25,0.0,62,10,6
36,0.25,0.0,62,21,6
37,0.25,0.0,62,8,6
38,0.25,0.0,62,0,6
39,0.25,0.0,62,0,6
40,0.25,0.0,62,34,6
41,0.25,0.0,62,24,6
42,0.25,0.0,62,1,6
43,0.25,0.0,62,1,6
44,0.25,0.0,62,11,6
45,0.25,0.0,62,1,6
46,0.25,0.0,62,2,6
47,0.25,0.0,62,0,6
48,0.25,0.0,62,1,6
49,0.25,0.0,62,0,6
0,0.25,0.0,63,5,7
1,0.25,0.0,63,1,7
2,0.25,0.0,63,8,7
3,0.25,0.0,63,4,7
4,0.25,0.0,63,14,7
5,0.25,0.0,63,4,7
6,0.25,0.0,63,10,7
7,0.25,0.0,63,10,7
8,0.25,0.0,63,19,7
9,0.25,0.0,63,1,7
10,0.25,0.0,63,7,7
11,0.25,0.0,63,31,7
12,0.25,0.0,63,0,7
13,0.25,0.0,63,2,7
14,0.25,0.0,63,1,7
15,0.25,0.0,63,2,7
16,0.25,0.0,63,29,7
17,0.25,0.0,63,5,7
18,0.25,0.0,63,1,7
19,0.25,0.0,63,1,7
20,0.25,0.0,63,17,7
21,0.25,0.0,63,1,7
22,0.25,0.0,63,0,7
23,0.25,0.0,63,8,7
24,0.25,0.0,63,5,7
25,0.25,0.0,63,1,7
26,0.25,0.0,63,0,7
27,0.25,0.0,63,3,7
28,0.25,0.0,63,18,7
29,0.25,0.0,63,1,7
30,0.25,0.0,63,3,7
31,0.25,0.0,63,41,7
32,0.25,0.0,63,6,7
33,0.25,0.0,63,1,7
34,0.25,0.0,63,7,7
35,0.25,0.0,63,0,7
36,0.25,0.0,63,3,7
37,0.25,0.0,63,8,7
38,0.25,0.0,63,1,7
39,0.25,0.0,63,11,7
40,0.25,0.0,63,9,7
41,0.25,0.0,63,0,7
42,0.25,0.0,63,0,7
43,0.25,0.0,63,1,7
44,0.25,0.0,63,17,7
45,0.25,0.0,63,0,7
46,0.25,0.0,63,0,7
47,0.25,0.0,63,9,7
48,0.25,0.0,63,24,7
49,0.25,0.0,63,0,7
0,0.25,0.0,64,0,8
1,0.25,0.0,64,12,8
2,0.25,0.0,64,2,8
3,0.25,0.0,64,26,8
4,0.25,0.0,64,5,8
5,0.25,0.0,64,5,8
6,0.25,0.0,64,1,8
7,0.25,0.0,64,1,8
8,0.25,0.0,64,1,8
9,0.25,0.0,64,9,8
10,0.25,0.0,64,10,8
11,0.25,0.0,64,0,8
12,0.25,0.0,64,0,8
13,0.25,0.0,64,2,8
14,0.25,0.0,64,0,8
15,0.25,0.0,64,0,8
16,0.25,0.0,64,12,8
17,0.25,0.0,64,2,8
18,0.25,0.0,64,0,8
19,0.25,0.0,64,0,8
20,0.25,0.0,64,4,8
21,0.25,0.0,64,0,8
22,0.25,0.0,64,5,8
23,0.25,0.0,64,1,8
24,0.25,0.0,64,10,8
25,0.25,0.0,64,8,8
26,0.25,0.0,64,3,8
27,0.25,0.0,64,10,8
28,0.25,0.0,64,13,8
29,0.25,0.0,64,15,8
30,0.25,0.0,64,0,8
31,0.25,0.0,64,1,8
32,0.25,0.0,64,4,8
33,0.25,0.0,64,38,8
34,0.25,0.0,64,0,8
35,0.25,0.0,64,6,8
36,0.25,0.0,64,57,8
37,0.25,0.0,64,4,8
38,0.25,0.0,64,48,8
39,0.25,0.0,64,1,8
40,0.25,0.0,64,1,8
41,0.25,0.0,64,9,8
42,0.25,0.0,64,6,8
43,0.25,0.0,64,0,8
44,0.25,0.0,64,2,8
45,0.25,0.0,64,4,8
46,0.25,0.0,64,39,8
47,0.25,0.0,64,5,8
48,0.25,0.0,64,18,8
49,0.25,0.0,64,0,8
0,0.25,0.0,65,10,9
1,0.25,0.0,65,6,9
2,0.25,0.0,65,32,9
3,0.25,0.0,65,13,9
4,0.25,0.0,65,0,9
5,0.25,0.0,65,55,9
6,0.25,0.0,65,2,9
7,0.25,0.0,65,1,9
8,0.25,0.0,65,2,9
9,0.25,0.0,65,9,9
10,0.25,0.0,65,0,9
11,0.25,0.0,65,3,9
12,0.25,0.0,65,3,9
13,0.25,0.0,65,0,9
14,0.25,0.0,65,0,9
15,0.25,0.0,65,6,9
16,0.25,0.0,65,4,9
17,0.25,0.0,65,6,9
18,0.25,0.0,65,1,9
19,0.25,0.0,65,0,9
20,0.25,0.0,65,6,9
21,0.25,0.0,65,16,9
22,0.25,0.0,65,10,9
23,0.25,0.0,65,5,9
24,0.25,0.0,65,2,9
25,0.25,0.0,65,2,9
26,0.25,0.0,65,0,9
27,0.25,0.0,65,0,9
28,0.25,0.0,65,7,9
29,0.25,0.0,65,8,9
30,0.25,0.0,65,0,9
31,0.25,0.0,65,3,9
32,0.25,0.0,65,24,9
33,0.25,0.0,65,49,9
34,0.25,0.0,65,7,9
35,0.25,0.0,65,4,9
36,0.25,0.0,65,4,9
37,0.25,0.0,65,1,9
38,0.25,0.0,65,34,9
39,0.25,0.0,65,7,9
40,0.25,0.0,65,21,9
41,0.25,0.0,65,19,9
42,0.25,0.0,65,27,9
43,0.25,0.0,65,3,9
44,0.25,0.0,65,5,9
